participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,educationScale,amount_sum,amount_count,Wage_sum,Wage_count,Education_sum,Education_count,Food_sum,Food_count,Food_mean,Recreation_sum,Recreation_count,Recreation_mean,Shelter_sum,Shelter_mean,Shelter_count,apartmentId,rentalCost,loc_apart,bd_apart,employerId,loc_job,bd_job,pubs_count,resto_count,sent_message,last_activity
637,2,0,23,Bachelors,F,0.573248725,3,47747.620881277,2046,73044.82325997669,646,0.0,0.0,-3793.415883510391,900,-4.214906537233768,-8495.08833399781,484.0,-17.551835400821922,-13008.698161191485,-813.0436350744678,16.0,1055,813.04,POINT (-713.3451653741274 6339.595899906177),77.0,1308,POINT (-580.0171765817988 5936.726442233701),49.0,484.0,464,11577.0,2023-05-25 00:00:00+00:00
638,2,0,48,HighSchoolOrCollege,I,0.221999544,2,23164.505239311864,1896,44658.37685150661,645,0.0,0.0,-4326.538705984042,917,-4.718144717539849,-4714.461159196991,318.0,-14.825349557223241,-12452.871747013718,-778.3044841883574,16.0,104,778.3,POINT (472.7222347079784 2221.8192620668133),61.0,1748,POINT (-3098.599452999811 6628.6729119697975),160.0,318.0,460,4503.0,2023-05-25 00:00:00+00:00
639,2,0,19,HighSchoolOrCollege,H,0.527164931,2,2800.872252001339,22,2863.0355740235877,9,0.0,0.0,-62.163322022248686,13,-4.781794001711438,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1300,POINT (-251.55200766343 4701.616285011303),561.0,0.0,13,0.0,2022-03-05 07:25:00+00:00
640,2,0,24,Bachelors,D,0.686982312,3,28997.52880024021,1928,52792.119258779174,644,0.0,0.0,-4604.599369681824,900,-5.1162215218686935,-6377.891254988538,367.0,-17.37845028607231,-12812.099833868604,-800.7562396167878,16.0,784,855.86,POINT (-567.7565018610546 4873.227525333588),1022.0,885,POINT (-2195.7632940592357 5124.807852313174),151.0,367.0,431,15229.0,2023-05-25 00:00:00+00:00
641,2,0,25,HighSchoolOrCollege,E,0.396350271,2,2486.726899465491,20,2554.872898047687,7,0.0,0.0,-68.14599858219624,13,-5.241999890938173,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1327,POINT (-671.8639094966109 5917.381045442618),680.0,0.0,13,0.0,2022-03-05 07:45:00+00:00
642,2,0,37,HighSchoolOrCollege,D,0.261732596,2,24272.148118375353,1861,44562.29975173219,645,0.0,0.0,-4086.547319022939,919,-4.446732664878062,-3750.7325673201854,281.0,-13.347802730676817,-12452.871747013718,-778.3044841883574,16.0,105,778.3,POINT (110.29459020492618 509.20279882430367),152.0,1770,POINT (-3796.1198513891923 6330.793189700022),627.0,281.0,473,5069.0,2023-05-25 00:00:00+00:00
643,2,0,55,HighSchoolOrCollege,A,0.619875624,2,2633.5748183833844,22,2698.2168040458823,9,0.0,0.0,-64.64198566249803,13,-4.972460435576772,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1304,POINT (-3325.5754177846347 5307.883074335268),410.0,0.0,13,0.0,2022-03-05 07:20:00+00:00
644,2,0,37,HighSchoolOrCollege,A,0.130781968,2,21666.04512645862,1969,43831.95334378394,644,0.0,0.0,-4079.5560770030183,922,-4.42468121150002,-5633.480393308584,387.0,-14.556796881934325,-12452.871747013718,-778.3044841883574,16.0,139,778.3,POINT (110.29459020492618 509.20279882430367),152.0,435,POINT (1122.7448164206246 4383.066969959758),34.0,387.0,463,3474.0,2023-05-25 00:00:00+00:00
645,2,0,33,Graduate,E,0.134078822,4,65206.230145295835,2008,87208.79289078427,645,0.0,0.0,-4245.982191573458,900,-4.717757990637176,-5303.708806901258,447.0,-11.86512037338089,-12452.871747013718,-778.3044841883574,16.0,219,778.3,POINT (501.0400177552985 2280.4328579134835),61.0,1763,POINT (-3136.1278958093117 6628.6729119697975),160.0,447.0,442,2501.0,2023-05-25 00:00:00+00:00
646,2,0,36,Graduate,I,0.962520694,4,30568.162001174922,1810,58449.541773455196,325,0.0,0.0,-4528.334502711802,900,-5.031482780790891,-7058.873852649446,569.0,-12.405753695341733,-16294.171416919027,-1018.3857135574392,16.0,1046,1018.39,POINT (-3366.122556039276 5214.924087026799),611.0,1319,POINT (-3366.855921141151 5307.883074335268),410.0,569.0,258,12974.0,2023-05-25 00:00:00+00:00
647,2,0,54,Low,A,0.665589674,1,2486.6092569667207,25,2559.726000989872,9,0.0,0.0,-73.116744023151,16,-4.5697965014469375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1527,0,0.0,0.0,16,6.0,2022-03-05 07:50:00+00:00
648,2,0,49,Bachelors,B,0.634994302,3,47025.66969766263,2419,71749.61492185868,645,0.0,0.0,-6241.87205857453,1331,-4.689610862941044,-5473.3750044300195,427.0,-12.818208441288101,-13008.698161191485,-813.0436350744678,16.0,1173,813.04,POINT (-1531.1328847088653 5597.244219744858),984.0,1299,POINT (-769.6207629156387 3991.9429115396124),765.0,427.0,672,12157.0,2023-05-25 00:00:00+00:00
649,2,0,38,HighSchoolOrCollege,A,0.042960665,2,22634.24868643779,1871,44495.594197770566,645,0.0,0.0,-4438.457678530475,924,-4.803525626115233,-4946.2385827232865,286.0,-17.294540499032472,-12476.649250079014,-779.7905781299384,16.0,1499,779.79,POINT (-4602.758597842296 7604.489701961552),11.0,1744,POINT (-3588.3242190090755 6798.416765323038),187.0,286.0,471,2775.0,2023-05-25 00:00:00+00:00
650,2,0,31,Graduate,C,0.846974117,4,42258.797181467395,1813,77394.53696776347,324,0.0,0.0,-4673.66018501163,900,-5.192955761124034,-8896.494706874513,573.0,-15.52616877290491,-21565.584894409934,-1347.849055900621,16.0,1371,1347.85,POINT (-3134.7739074608485 6298.465427429669),957.0,1326,POINT (-3385.9171428962177 6106.353933788713),47.0,573.0,235,15132.0,2023-05-25 00:00:00+00:00
651,2,0,24,HighSchoolOrCollege,E,0.047571871,2,22731.006286999862,1905,44340.2111163191,645,0.0,0.0,-4347.68139087416,900,-4.830757100971288,-4762.2722808279605,344.0,-13.843814769848722,-12499.25115761712,-781.20319735107,16.0,241,781.2,POINT (-1613.469903775158 1032.3722168864751),979.0,1764,POINT (-3233.0731689874065 6116.185085735686),932.0,344.0,470,1994.0,2023-05-25 00:00:00+00:00
652,2,0,30,Bachelors,B,0.665307968,3,19977.508986673747,2431,49756.344076343164,645,0.0,0.0,-6397.9569276604525,1326,-4.8250052244799795,-7084.17140789657,444.0,-15.955341008776058,-16296.706754112396,-1018.5441721320248,16.0,792,1018.54,POINT (-2178.2066967713 4808.476104745122),221.0,1291,POINT (-2010.8517708960426 5283.76492656323),475.0,444.0,674,15383.0,2023-05-25 00:00:00+00:00
653,2,0,40,HighSchoolOrCollege,J,0.39520838,2,2320.0456852706243,11,2352.0439322429047,4,0.0,0.0,-31.998246972280434,7,-4.571178138897205,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1321,POINT (-2616.4800271638437 6497.734086456471),588.0,0.0,7,0.0,2022-03-04 22:00:00+00:00
654,2,0,19,Bachelors,C,0.872069831,3,22649.95378528782,3022,53624.14984478142,645,0.0,0.0,-7578.586428812679,1751,-4.328147589270519,-6636.089751137066,610.0,-10.878835657601748,-16759.519879543863,-1047.4699924714914,16.0,1224,1047.47,POINT (260.06975944481036 4793.8028444771135),114.0,1285,POINT (170.74694042286592 4771.135720847398),595.0,610.0,857,14500.0,2023-05-25 00:00:00+00:00
655,2,0,30,HighSchoolOrCollege,F,0.380975259,2,2836.7821551131196,18,2883.6584523009483,9,0.0,0.0,-46.87629718782848,9,-5.208477465314275,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1280,POINT (-501.42676062779447 3608.0722709059037),489.0,0.0,9,0.0,2022-03-05 06:10:00+00:00
656,2,0,41,Bachelors,F,0.315950154,3,50647.50298277889,1863,71400.59878532276,646,0.0,0.0,-4422.717785962699,924,-4.786491110349242,-3831.1268589640545,277.0,-13.830782884346768,-12499.25115761712,-781.20319735107,16.0,282,781.2,POINT (-1626.6176882627205 998.2348446235967),979.0,1334,POINT (-2992.288271256545 6202.617103468241),487.0,277.0,467,6536.0,2023-05-25 00:00:00+00:00
657,2,0,46,HighSchoolOrCollege,B,0.71872952,2,2624.8985241401483,22,2688.1330442708413,9,0.0,0.0,-63.23452013069329,13,-4.8641938562071765,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1317,POINT (-2616.4800271638437 6541.191811600034),588.0,0.0,13,6.0,2022-03-05 06:30:00+00:00
658,2,0,38,HighSchoolOrCollege,D,0.675085656,2,2425.837766355411,18,2478.929289049177,8,0.0,0.0,-53.091522693766066,10,-5.3091522693766064,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1332,POINT (-749.8180735661666 5847.491401868583),584.0,0.0,10,4.0,2022-03-05 07:20:00+00:00
659,2,0,49,Graduate,H,0.741834688,4,38808.933256798504,1794,69409.56378854073,327,0.0,0.0,-4649.834257364738,900,-5.166482508183042,-9697.689971592572,551.0,-17.60016328782681,-16253.106302784925,-1015.8191439240578,16.0,1199,1015.82,POINT (-105.6973505118205 3807.476197674914),643.0,1331,POINT (-129.40600692752216 3983.3015893368247),585.0,551.0,236,17153.0,2023-05-25 00:00:00+00:00
660,2,0,30,Bachelors,D,0.354910317,3,41379.55788600246,1769,66241.69806647168,325,0.0,0.0,-3944.9617724998116,900,-4.383290858333124,-7864.081959538364,528.0,-14.89409462033781,-13053.096448431048,-815.8185280269405,16.0,908,815.82,POINT (-582.399123195597 6378.2793775134405),673.0,1285,POINT (170.74694042286592 4771.135720847398),595.0,528.0,319,7909.0,2023-05-25 00:00:00+00:00
661,2,0,22,HighSchoolOrCollege,H,0.056860736,2,23250.735891598826,1541,43816.07895618294,327,0.0,0.0,-4079.7324311677994,900,-4.5330360346308884,-3983.093320122896,298.0,-13.366084966855356,-12502.517313293421,-781.4073320808388,16.0,614,781.41,POINT (-1996.5258614462555 3094.371038681449),505.0,410,POINT (1376.3976505541523 4822.779542501879),1024.0,298.0,309,4684.0,2023-05-25 00:00:00+00:00
662,2,0,47,Graduate,H,0.038611164,4,64883.78825445109,1790,84688.23720968423,645,0.0,0.0,-4317.253051082293,924,-4.672351786885598,-2941.2319360158353,205.0,-14.34747285861383,-12545.963968135009,-784.1227480084381,16.0,1625,784.12,POINT (-4584.344494183642 7365.069828118356),465.0,397,POINT (1499.3204774627252 4304.553083816536),351.0,205.0,469,3563.0,2023-05-25 00:00:00+00:00
663,2,0,22,HighSchoolOrCollege,D,0.937254935,2,2694.3334713054287,22,2757.4775075846114,9,0.0,0.0,-63.14403627918282,13,-4.85723355993714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1290,POINT (-625.2259566520925 4283.435087651933),755.0,0.0,13,3.0,2022-03-04 20:00:00+00:00
664,2,0,53,HighSchoolOrCollege,H,0.270124892,2,22138.976086605046,1871,43317.35625675001,645,0.0,0.0,-4300.123685625825,915,-4.6995887274599175,-4332.292516384133,295.0,-14.685737343675026,-12545.963968135009,-784.1227480084381,16.0,1679,784.12,POINT (-4593.207025131936 7528.30370916249),465.0,410,POINT (1376.3976505541523 4822.779542501879),1024.0,295.0,478,6351.0,2023-05-25 00:00:00+00:00
665,2,0,30,HighSchoolOrCollege,G,0.172855291,2,17327.572765933233,2167,43188.47311391986,645,0.0,0.0,-4393.428379389858,922,-4.765106702158197,-8919.495600299393,584.0,-15.273108904622248,-12547.976368297383,-784.2485230185864,16.0,1573,784.25,POINT (-4405.993716340956 4838.595589589593),897.0,1774,POINT (-3448.9410759401935 6764.519625514673),807.0,584.0,470,2486.0,2023-05-25 00:00:00+00:00
666,2,0,32,Bachelors,J,0.328627654,3,48328.82763698825,1957,70873.87522220601,645,0.0,0.0,-4391.828703063907,918,-4.784127127520596,-5604.976965538135,378.0,-14.827981390312527,-12548.241916615721,-784.2651197884826,16.0,461,784.27,POINT (-1359.3835055266122 2567.8791799505025),669.0,1795,POINT (-3267.606054814424 6452.56705940432),953.0,378.0,476,6194.0,2023-05-25 00:00:00+00:00
667,2,0,19,HighSchoolOrCollege,F,0.037996177,2,20083.348228951898,1938,43125.363582019694,646,0.0,0.0,-4454.799139697483,900,-4.9497768218860925,-6038.974296754586,376.0,-16.061101853070706,-12548.241916615721,-784.2651197884826,16.0,763,784.27,POINT (-1289.2752815572362 2580.796667517613),669.0,416,POINT (507.31810222892034 1381.6774426214972),493.0,376.0,480,3568.0,2023-05-25 00:00:00+00:00
668,2,0,44,HighSchoolOrCollege,H,0.59491202,2,2430.511432565122,21,2495.068102448431,9,0.0,0.0,-64.55666988330894,12,-5.3797224902757455,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1317,POINT (-2616.4800271638437 6541.191811600034),588.0,0.0,12,4.0,2022-03-05 06:15:00+00:00
669,2,0,28,HighSchoolOrCollege,B,0.183180758,2,22230.08532997732,1843,42837.19689085479,645,0.0,0.0,-3975.213461638927,925,-4.297528066636678,-4083.6561826228267,257.0,-15.889712772851466,-12548.241916615721,-784.2651197884826,16.0,781,784.27,POINT (-1359.3835055266122 2567.8791799505025),669.0,391,POINT (609.8156412485578 787.4692664792319),632.0,257.0,475,7357.0,2023-05-25 00:00:00+00:00
670,2,0,22,HighSchoolOrCollege,F,0.39578961,2,2310.2430628479674,21,2366.8498669748574,9,0.0,0.0,-56.606804126889855,12,-4.717233677240821,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1311,POINT (-1730.46161795225 5925.860203271363),401.0,0.0,12,0.0,2022-03-04 21:45:00+00:00
671,2,0,51,HighSchoolOrCollege,C,0.270624129,2,20219.92996266151,1688,42521.11256525479,329,0.0,0.0,-3756.908025903898,896,-4.1929777074820285,-5965.163871439524,447.0,-13.34488561843294,-12579.110705249857,-786.1944190781161,16.0,1564,786.19,POINT (-3609.9478165908977 7352.163997449594),1040.0,438,POINT (2130.281249848629 4828.020411811667),972.0,447.0,295,7125.0,2023-05-25 00:00:00+00:00
672,1,0,22,Bachelors,I,0.470322266,3,50030.89755506698,1673,65428.00522833261,341,0.0,0.0,-4066.3636203390447,899,-4.523207586584032,-5345.776673195192,417.0,-12.819608329005257,-5984.967379731391,-374.0604612332119,16.0,1177,374.06,POINT (-1664.8873845475905 6169.220169851887),1026.0,1309,POINT (-3048.226902478323 6283.8148275615595),88.0,417.0,283,8737.0,2023-05-25 00:00:00+00:00
673,1,0,23,Low,I,0.051798314,1,18583.80729809593,1633,32824.79922309483,324,0.0,0.0,-4280.45129448758,900,-4.756056993875088,-3964.8175186677927,393.0,-10.088594195083441,-5995.723111843527,-374.7326944902204,16.0,1404,374.73,POINT (-4576.104565512134 7136.203574822169),21.0,1782,POINT (-3205.791803054025 7158.9906355191815),213.0,393.0,265,2461.0,2023-05-25 00:00:00+00:00
674,1,0,43,HighSchoolOrCollege,F,0.543992757,2,14366.286504415495,2014,32618.117806651313,645,0.0,0.0,-4260.625525308969,900,-4.734028361454411,-7910.631889532019,453.0,-17.462763553050817,-6080.5738873948285,-380.0358679621768,16.0,1092,380.04,POINT (-565.5506282661323 5229.883061527234),137.0,1339,POINT (-3257.563509525645 5415.033051466755),8.0,453.0,443,11869.0,2023-05-25 00:00:00+00:00
675,1,0,55,HighSchoolOrCollege,A,0.545251458,2,11539.76743375075,2570,31560.684652365428,645,0.0,0.0,-6202.023799929966,1349,-4.597497257175661,-7738.319531289881,560.0,-13.818427734446216,-6080.5738873948285,-380.0358679621768,16.0,1249,380.04,POINT (12.631829182070042 5340.500579439835),713.0,1330,POINT (-344.87724461848586 3683.020262283885),409.0,560.0,740,11799.0,2023-05-25 00:00:00+00:00
676,1,0,37,HighSchoolOrCollege,J,0.068612756,2,30851.806319665113,1664,42446.375784206866,645,0.0,0.0,-4452.026095299569,925,-4.813001184107642,-1146.8202573986594,78.0,-14.702823812803326,-5995.723111843527,-374.7326944902204,16.0,1484,374.73,POINT (-4576.104565512134 7136.203574822169),21.0,1795,POINT (-3267.606054814424 6452.56705940432),953.0,78.0,460,4765.0,2023-05-25 00:00:00+00:00
677,1,0,47,HighSchoolOrCollege,A,0.137446199,2,27141.86355105766,1891,42322.50889532416,645,0.0,0.0,-4278.535281897858,925,-4.625443547997684,-4906.386950525111,305.0,-16.08651459188561,-5995.723111843527,-374.7326944902204,16.0,1534,374.73,POINT (-4584.368731486514 7155.9069636684535),21.0,1771,POINT (-3724.8780422091695 6559.417348100849),305.0,305.0,461,3617.0,2023-05-25 00:00:00+00:00
678,1,0,38,Bachelors,D,0.90601112,3,13440.644208431013,2783,35929.95676635992,641,0.0,0.0,-7522.372321920608,1517,-4.958716098827032,-8312.727302632828,609.0,-13.649798526490686,-6654.212933375474,-415.8883083359671,16.0,1020,415.89,POINT (-3660.2646170373177 5654.560913915973),358.0,1302,POINT (-3532.3417312509846 5586.896700834855),76.0,609.0,676,14301.0,2023-05-25 00:00:00+00:00
679,1,0,54,Graduate,F,0.980481087,4,13134.68777870336,1791,33952.22410963185,324,0.0,0.0,-4770.181415064884,900,-5.300201572294315,-9393.141982488125,551.0,-17.047444614316017,-6654.212933375474,-415.8883083359671,16.0,1079,415.89,POINT (-3071.594004654063 6045.059000833063),399.0,1328,POINT (-3044.6480084760724 5950.665941497604),434.0,551.0,215,14339.0,2023-05-25 00:00:00+00:00
680,1,0,48,Low,C,0.141341978,1,15570.798075747467,1743,32524.217064692064,326,0.0,0.0,-4162.253077854278,900,-4.624725642060309,-6760.785440218796,501.0,-13.494581717003584,-6030.380470871523,-376.8987794294702,16.0,1541,376.9,POINT (-4586.9431311742255 7246.7904683381175),911.0,435,POINT (1122.7448164206246 4383.066969959758),34.0,501.0,297,3350.0,2023-05-25 00:00:00+00:00
681,1,0,51,HighSchoolOrCollege,G,0.440943662,2,11383.489265573653,2426,31735.448322091732,643,0.0,0.0,-6249.630536581734,1325,-4.716702291759799,-7887.905521812695,442.0,-17.84594009459886,-6214.422998123648,-388.401437382728,16.0,964,388.4,POINT (-620.4288122455057 5178.080886773333),676.0,1302,POINT (-3532.3417312509846 5586.896700834855),76.0,442.0,629,9632.0,2023-05-25 00:00:00+00:00
682,1,0,32,HighSchoolOrCollege,B,0.392351739,2,12610.218571415026,1786,31315.583599017144,327,0.0,0.0,-4132.661371350125,900,-4.591845968166806,-8358.280658128346,543.0,-15.392782059168225,-6214.422998123648,-388.401437382728,16.0,1108,388.4,POINT (-631.70931394254 5235.784802795344),676.0,1287,POINT (-5.816781980895537 3582.204933328363),255.0,543.0,292,11094.0,2023-05-25 00:00:00+00:00
683,1,0,31,Graduate,G,0.241410497,4,70595.27982822139,1968,86000.49483437733,645,0.0,0.0,-4443.411156175587,900,-4.937123506861764,-4931.42337910882,407.0,-12.116519358989729,-6030.380470871523,-376.8987794294702,16.0,1722,376.9,POINT (-4586.9431311742255 7246.7904683381175),911.0,427,POINT (-885.2966139548657 1555.9764946386085),315.0,407.0,453,5383.0,2023-05-25 00:00:00+00:00
684,1,0,30,Graduate,C,0.411069142,4,54467.39193883117,2402,70913.0042925597,645,0.0,0.0,-5807.992975802178,1333,-4.357084002852346,-4423.196379802696,408.0,-10.841167597555629,-6214.422998123648,-388.401437382728,16.0,1126,388.4,POINT (23.631407644464858 5219.167319082662),833.0,1306,POINT (-643.7038073647876 5917.381045442618),680.0,408.0,653,9912.0,2023-05-25 00:00:00+00:00
685,1,0,42,Bachelors,A,0.599260494,3,45106.39985711979,1771,64113.185350356674,324,0.0,0.0,-3813.7841787032894,900,-4.237537976336988,-8978.57831640995,531.0,-16.908810388719303,-6214.422998123648,-388.401437382728,16.0,1187,388.4,POINT (15.49164600866518 5243.946538390235),833.0,1341,POINT (-1033.1767361471275 5766.179874318859),454.0,531.0,298,14372.0,2023-05-25 00:00:00+00:00
686,1,0,21,Bachelors,C,0.786524128,3,24821.863061141827,1854,45581.99415041444,324,0.0,0.0,-3902.3749951526224,900,-4.335972216836248,-10452.12008066946,614.0,-17.022996874054495,-6405.636013450528,-400.352250840658,16.0,1134,400.35,POINT (-597.8866256478386 6050.755580477325),929.0,1306,POINT (-643.7038073647876 5917.381045442618),680.0,614.0,287,11456.0,2023-05-25 00:00:00+00:00
687,1,0,48,HighSchoolOrCollege,G,0.954361914,2,6955.872188866909,2127,28247.686424739546,646,0.0,0.0,-4471.165108605731,900,-4.9679612317841455,-9019.158101930143,565.0,-15.96311168483211,-7801.491025336763,-487.5931890835477,16.0,1027,487.59,POINT (-2988.093633573976 6391.621713056678),56.0,1309,POINT (-3048.226902478323 6283.8148275615595),88.0,565.0,428,14373.0,2023-05-25 00:00:00+00:00
688,1,0,50,HighSchoolOrCollege,J,0.434048369,2,12831.666554361407,2455,31241.54222233473,645,0.0,0.0,-6144.399967867909,1350,-4.551407383605858,-5974.567495851016,444.0,-13.45623309876355,-6290.9082042544,-393.1817627659,16.0,1024,393.18,POINT (-389.0222599771563 5271.565401557664),1030.0,1286,POINT (-2724.188038485895 6717.649856866765),715.0,444.0,588,9333.0,2023-05-25 00:00:00+00:00
689,1,0,49,Bachelors,G,0.42355875,3,45056.49918616603,2368,61983.256700474194,645,0.0,0.0,-5749.596596464887,1359,-4.23075540578726,-4886.252713588875,348.0,-14.04095607353125,-6290.9082042544,-393.1817627659,16.0,1082,393.18,POINT (-369.94252946578285 5263.7092311840615),1030.0,1315,POINT (-1275.0132591831693 5248.064077146062),156.0,348.0,516,8206.0,2023-05-25 00:00:00+00:00
690,1,0,50,Low,C,0.467859308,1,14029.28209232135,1726,31515.534952069516,324,0.0,0.0,-4207.669668800408,900,-4.675188520889342,-6987.674986693358,486.0,-14.37793207138551,-6290.9082042544,-393.1817627659,16.0,1145,393.18,POINT (-3401.8347864707885 4817.964611036156),470.0,1340,POINT (-633.2986927355175 5354.847863423291),767.0,486.0,283,9206.0,2023-05-25 00:00:00+00:00
691,1,0,36,Graduate,D,0.609420425,4,49257.54091351377,2613,68561.3559758992,645,0.0,0.0,-6549.566861292003,1338,-4.895042497228702,-6463.339996839036,614.0,-10.526612372702013,-6290.9082042544,-393.1817627659,16.0,1275,393.18,POINT (-3375.994636611187 4809.663590611068),470.0,1299,POINT (-769.6207629156387 3991.9429115396124),765.0,614.0,719,10943.0,2023-05-25 00:05:00+00:00
692,1,0,54,Graduate,C,0.560883015,4,50035.71240466078,2506,67988.1546391765,645,0.0,0.0,-5715.066015748717,1337,-4.274544514396946,-5889.104109914531,508.0,-11.592724625816007,-6348.272108852464,-396.767006803279,16.0,1142,396.77,POINT (353.46630938349324 5036.394910300052),962.0,1306,POINT (-643.7038073647876 5917.381045442618),680.0,508.0,681,11122.0,2023-05-25 00:00:00+00:00
693,1,0,39,HighSchoolOrCollege,B,0.402956862,2,13797.639403510992,1989,30846.509494640417,645,0.0,0.0,-4366.4407989053925,900,-4.851600887672658,-6334.157183371566,428.0,-14.799432671428892,-6348.272108852464,-396.767006803279,16.0,1152,396.77,POINT (345.06266211374634 5055.5261801554925),962.0,1289,POINT (-3528.306824887696 4886.547525269254),441.0,428.0,438,9945.0,2023-05-25 00:00:00+00:00
